road_id,KG
174201,100697
174202,100698
174206,100699
174208,100700
174209,100701
174213,100702
174214,100703
174215,100704
174216,100705
174217,100706
174218,100707
174219,100708
174221,100709
174236,100710
174251,100711
174252,100712
174254,100713
174256,100714
174259,100715
174260,100716
174262,100717
174268,100718
174271,100719
174272,100720
174287,100721
174289,100722
174291,100723
174292,100724
174294,100725
174295,100726
174296,100727
174297,100728
174301,100729
174303,100730
174304,100731
174305,100732
174306,100733
174307,100734
174308,100735
174309,100736
174310,100737
174311,100738
174330,100739
174338,100740
174340,100741
174357,100742
174358,100743
174359,100744
174363,100745
174364,100746
174365,100747
174378,100748
174382,100749
174383,100750
174386,100751
174387,100752
174389,100753
174391,100754
174393,100755
174397,100756
174398,100757
174404,100758
174406,100759
174408,100760
174417,100761
174421,100762
174430,100763
174431,100764
174433,100765
174434,100766
174436,100767
174439,100768
174442,100769
174443,100770
174444,100771
174449,100772
174450,100773
174451,100774
174454,100775
174456,100776
174462,100777
174463,100778
174465,100779
174467,100780
174478,100781
174479,100782
174481,100783
174482,100784
174484,100785
174485,100786
174486,100787
174487,100788
174488,100789
174490,100790
174491,100791
174492,100792
174495,100793
174496,100794
174497,100795
174498,100796
174499,100797
174500,100798
174503,100799
174504,100800
174508,100801
174509,100802
174512,100803
174513,100804
174514,100805
174521,100806
174526,100807
174527,100808
174528,100809
174531,100810
174540,100811
174546,100812
174548,100813
174551,100814
174552,100815
174558,100816
174569,100817
17457,100818
174578,100819
174579,100820
17458,100821
17459,100822
174591,100823
174593,100824
174597,100825
174598,100826
17460,100827
174604,100828
174605,100829
174607,100830
174608,100831
174609,100832
17461,100833
174610,100834
174611,100835
174615,100836
174616,100837
174617,100838
174618,100839
174619,100840
17462,100841
174622,100842
174624,100843
174625,100844
174626,100845
174628,100846
174629,100847
17463,100848
174631,100849
174633,100850
174634,100851
174635,100852
174636,100853
174637,100854
17464,100855
174640,100856
174641,100857
174642,100858
174644,100859
174646,100860
174647,100861
174648,100862
174649,100863
17465,100864
174650,100865
174651,100866
174653,100867
174654,100868
174658,100869
174659,100870
17466,100871
174660,100872
174662,100873
174663,100874
17467,100875
174671,100876
174672,100877
174675,100878
174679,100879
174680,100880
174681,100881
174684,100882
174685,100883
174686,100884
174687,100885
174697,100886
174698,100887
174699,100888
174700,100889
174710,100890
174714,100891
174715,100892
174719,100893
174720,100894
174722,100895
174723,100896
174725,100897
174728,100898
174729,100899
174730,100900
174736,100901
174737,100902
174738,100903
174739,100904
174741,100905
174746,100906
174747,100907
174749,100908
174759,100909
174761,100910
174762,100911
174775,100912
174776,100913
174777,100914
174780,100915
174781,100916
174782,100917
174784,100918
174787,100919
174788,100920
174790,100921
174791,100922
174792,100923
174793,100924
174794,100925
174795,100926
174797,100927
174798,100928
174799,100929
174800,100930
174801,100931
174802,100932
174803,100933
174804,100934
174806,100935
174807,100936
174809,100937
174810,100938
174811,100939
174812,100940
174814,100941
174819,100942
174823,100943
174824,100944
174825,100945
174829,100946
174830,100947
174831,100948
174836,100949
174837,100950
174838,100951
174839,100952
174840,100953
174842,100954
174851,100955
174852,100956
174857,100957
174858,100958
174860,100959
174861,100960
174863,100961
174864,100962
174865,100963
174870,100964
174873,100965
174874,100966
174875,100967
174877,100968
174878,100969
174880,100970
174882,100971
174889,100972
174890,100973
174891,100974
174893,100975
174895,100976
174897,100977
174899,100978
17490,100979
174900,100980
174901,100981
174902,100982
174903,100983
174909,100984
174910,100985
174911,100986
174912,100987
17492,100988
174923,100989
174924,100990
17493,100991
174933,100992
174934,100993
174935,100994
174939,100995
17494,100996
174940,100997
174942,100998
174943,100999
174944,101000
174945,101001
174952,101002
174954,101003
174955,101004
174958,101005
17496,101006
174960,101007
174961,101008
174964,101009
174966,101010
17497,101011
174977,101012
17498,101013
174984,101014
174985,101015
174986,101016
174987,101017
174988,101018
174989,101019
17499,101020
174991,101021
174992,101022
174993,101023
174994,101024
174995,101025
17500,101026
175000,101027
175001,101028
175002,101029
175003,101030
175004,101031
175005,101032
175010,101033
175011,101034
175012,101035
175013,101036
175014,101037
175015,101038
175016,101039
175017,101040
175018,101041
17502,101042
175021,101043
175022,101044
175026,101045
175028,101046
17503,101047
175030,101048
175031,101049
175032,101050
175033,101051
175034,101052
175035,101053
175037,101054
17504,101055
175040,101056
175042,101057
175043,101058
175044,101059
175045,101060
175048,101061
17505,101062
175053,101063
175054,101064
175056,101065
175057,101066
175058,101067
17506,101068
175060,101069
175062,101070
175064,101071
175065,101072
175066,101073
175067,101074
175068,101075
175069,101076
17507,101077
175074,101078
175076,101079
175077,101080
175079,101081
17508,101082
175080,101083
175085,101084
175088,101085
17509,101086
175095,101087
175096,101088
175099,101089
175100,101090
175101,101091
175103,101092
175104,101093
175105,101094
175106,101095
175112,101096
175113,101097
175114,101098
175115,101099
175117,101100
175119,101101
17512,101102
175121,101103
175122,101104
175124,101105
175126,101106
175127,101107
175128,101108
17513,101109
175130,101110
175131,101111
175132,101112
175134,101113
175135,101114
175137,101115
175138,101116
175139,101117
17514,101118
175140,101119
175142,101120
175143,101121
175148,101122
175149,101123
17515,101124
175150,101125
175155,101126
175157,101127
175159,101128
17516,101129
175160,101130
175161,101131
175162,101132
175163,101133
175168,101134
17517,101135
175170,101136
175171,101137
175172,101138
175173,101139
175174,101140
175175,101141
175176,101142
175177,101143
175178,101144
17518,101145
175180,101146
175181,101147
175184,101148
175189,101149
17519,101150
175190,101151
175191,101152
175192,101153
175194,101154
175195,101155
175199,101156
17520,101157
175200,101158
175203,101159
175204,101160
175205,101161
175206,101162
175207,101163
175208,101164
175209,101165
17521,101166
175210,101167
175211,101168
175213,101169
175216,101170
175217,101171
175218,101172
175219,101173
17522,101174
175222,101175
175223,101176
175226,101177
175227,101178
17523,101179
17524,101180
175240,101181
175242,101182
175243,101183
175244,101184
175245,101185
175246,101186
175247,101187
175248,101188
175249,101189
17525,101190
175250,101191
175251,101192
175252,101193
175253,101194
175254,101195
175255,101196
175256,101197
175257,101198
175258,101199
175259,101200
17526,101201
175260,101202
175261,101203
175262,101204
175263,101205
175265,101206
175266,101207
175267,101208
175268,101209
175269,101210
17527,101211
175270,101212
175271,101213
175272,101214
175273,101215
175274,101216
175275,101217
175276,101218
175277,101219
175278,101220
17528,101221
175280,101222
175281,101223
175282,101224
175283,101225
175288,101226
175289,101227
17529,101228
175290,101229
175297,101230
175298,101231
175299,101232
17530,101233
175303,101234
175304,101235
175305,101236
175306,101237
175307,101238
175309,101239
17531,101240
17532,101241
175322,101242
175323,101243
175329,101244
17533,101245
175330,101246
175332,101247
175336,101248
175338,101249
175339,101250
17534,101251
175340,101252
175342,101253
175343,101254
175351,101255
175353,101256
175354,101257
175355,101258
175356,101259
175357,101260
175382,101261
175387,101262
175388,101263
175389,101264
175390,101265
175391,101266
175392,101267
175393,101268
175397,101269
175398,101270
175399,101271
175401,101272
175403,101273
175405,101274
175406,101275
175408,101276
175413,101277
175414,101278
175415,101279
175418,101280
175425,101281
175426,101282
175427,101283
175428,101284
175429,101285
175431,101286
175432,101287
175437,101288
175438,101289
175439,101290
175440,101291
175441,101292
175442,101293
175443,101294
175444,101295
175445,101296
175446,101297
175447,101298
175448,101299
175449,101300
175451,101301
175452,101302
175453,101303
175455,101304
175459,101305
175460,101306
175461,101307
175462,101308
175463,101309
175464,101310
175465,101311
175466,101312
175467,101313
175468,101314
175469,101315
175470,101316
175471,101317
175472,101318
175473,101319
175474,101320
175476,101321
175478,101322
175482,101323
175483,101324
175486,101325
175487,101326
175489,101327
175490,101328
175491,101329
175494,101330
175495,101331
175496,101332
175497,101333
175498,101334
175499,101335
175500,101336
175502,101337
175503,101338
175504,101339
175505,101340
175506,101341
175507,101342
175509,101343
175510,101344
175511,101345
175512,101346
175513,101347
175514,101348
175515,101349
175516,101350
175518,101351
175519,101352
175520,101353
175521,101354
175522,101355
175523,101356
175524,101357
175526,101358
175527,101359
175528,101360
175529,101361
175530,101362
175531,101363
175532,101364
175533,101365
175535,101366
175536,101367
175542,101368
175543,101369
175544,101370
175546,101371
175550,101372
175551,101373
175553,101374
175555,101375
175556,101376
175559,101377
175561,101378
175563,101379
175565,101380
175566,101381
175567,101382
175568,101383
175570,101384
175573,101385
175575,101386
175578,101387
175581,101388
175582,101389
175583,101390
175584,101391
175589,101392
175590,101393
175591,101394
175592,101395
175596,101396
175597,101397
175598,101398
175599,101399
175600,101400
175601,101401
175602,101402
175603,101403
175604,101404
175605,101405
175606,101406
175608,101407
175609,101408
175612,101409
175613,101410
175620,101411
175626,101412
175628,101413
175631,101414
175632,101415
175633,101416
175636,101417
175637,101418
175638,101419
175647,101420
175648,101421
175649,101422
17565,101423
175651,101424
175657,101425
175658,101426
175659,101427
17566,101428
175663,101429
175667,101430
175669,101431
17567,101432
175670,101433
175671,101434
175672,101435
175673,101436
175679,101437
17568,101438
175680,101439
175681,101440
175684,101441
175685,101442
175686,101443
175689,101444
17569,101445
175691,101446
175692,101447
175695,101448
175696,101449
175698,101450
17570,101451
175700,101452
175702,101453
175704,101454
175705,101455
175708,101456
175710,101457
175711,101458
175712,101459
175713,101460
175716,101461
175717,101462
175722,101463
175723,101464
175726,101465
175727,101466
17573,101467
175730,101468
175732,101469
175733,101470
175734,101471
175738,101472
175739,101473
17574,101474
175741,101475
175742,101476
175743,101477
175744,101478
175745,101479
175747,101480
17575,101481
175750,101482
175751,101483
175753,101484
175754,101485
175758,101486
17576,101487
175760,101488
175763,101489
175764,101490
175765,101491
175766,101492
175768,101493
17577,101494
175771,101495
175772,101496
175774,101497
175775,101498
175776,101499
175777,101500
175779,101501
17578,101502
175780,101503
175784,101504
175785,101505
175789,101506
17579,101507
175790,101508
175791,101509
175792,101510
17580,101511
175804,101512
175805,101513
175806,101514
175809,101515
17581,101516
175811,101517
175812,101518
175813,101519
175815,101520
17582,101521
17583,101522
17584,101523
17589,101524
17590,101525
17591,101526
17592,101527
17593,101528
17594,101529
17595,101530
17596,101531
17597,101532
17598,101533
17599,101534
17600,101535
17601,101536
17603,101537
17604,101538
17605,101539
17606,101540
17607,101541
17608,101542
17609,101543
17610,101544
17611,101545
17612,101546
17613,101547
17614,101548
17615,101549
17616,101550
17617,101551
17618,101552
17619,101553
17620,101554
17621,101555
17622,101556
17623,101557
17624,101558
17625,101559
17626,101560
17627,101561
17628,101562
17629,101563
17630,101564
17635,101565
17636,101566
17637,101567
17638,101568
17639,101569
17640,101570
17641,101571
17642,101572
17643,101573
17644,101574
17645,101575
17646,101576
17659,101577
17660,101578
17661,101579
17662,101580
17673,101581
17674,101582
17675,101583
17676,101584
17678,101585
17681,101586
17682,101587
17683,101588
17684,101589
17685,101590
17686,101591
17689,101592
17690,101593
17691,101594
17692,101595
17693,101596
17694,101597
17695,101598
17696,101599
177,101600
17711,101601
17712,101602
17713,101603
17714,101604
17715,101605
17716,101606
17717,101607
17718,101608
17719,101609
17720,101610
17721,101611
17722,101612
17723,101613
17724,101614
17725,101615
17726,101616
17727,101617
17728,101618
17729,101619
17731,101620
17732,101621
17733,101622
17734,101623
17735,101624
17736,101625
17739,101626
17740,101627
17741,101628
17742,101629
17743,101630
17744,101631
17745,101632
17746,101633
17747,101634
17748,101635
17749,101636
17750,101637
17753,101638
17754,101639
17774,101640
17775,101641
17776,101642
17777,101643
17778,101644
17779,101645
17780,101646
17781,101647
17811,101648
17812,101649
17851,101650
17852,101651
17853,101652
17854,101653
17856,101654
17858,101655
17859,101656
17860,101657
17861,101658
17863,101659
17864,101660
17865,101661
17866,101662
17867,101663
17868,101664
17869,101665
17870,101666
17871,101667
17913,101668
17914,101669
17952,101670
17953,101671
17980,101672
17981,101673
17982,101674
17983,101675
17984,101676
17985,101677
17987,101678
17988,101679
17989,101680
17990,101681
17991,101682
17992,101683
17993,101684
17994,101685
17995,101686
17996,101687
17997,101688
17998,101689
17999,101690
18,101691
18000,101692
18001,101693
18002,101694
18003,101695
18004,101696
18005,101697
18006,101698
18007,101699
18008,101700
18009,101701
18011,101702
18012,101703
18014,101704
18015,101705
18017,101706
18019,101707
18020,101708
18021,101709
18022,101710
18023,101711
18024,101712
18074,101713
18090,101714
18091,101715
18092,101716
18093,101717
18094,101718
18095,101719
18096,101720
18097,101721
18098,101722
18099,101723
18100,101724
18101,101725
18102,101726
18103,101727
18104,101728
18106,101729
18107,101730
18124,101731
18125,101732
18126,101733
18127,101734
18128,101735
18129,101736
18130,101737
18131,101738
18132,101739
18195,101740
18197,101741
18198,101742
18199,101743
18200,101744
18201,101745
18202,101746
18203,101747
18204,101748
18205,101749
18206,101750
18207,101751
18209,101752
18213,101753
18214,101754
18215,101755
18216,101756
18217,101757
18218,101758
18219,101759
18220,101760
18221,101761
18222,101762
18225,101763
18226,101764
18227,101765
18228,101766
18230,101767
18231,101768
18232,101769
18233,101770
18234,101771
18235,101772
18313,101773
18403,101774
18404,101775
18405,101776
18406,101777
18409,101778
18410,101779
18411,101780
18412,101781
18413,101782
18414,101783
18417,101784
18418,101785
18419,101786
18420,101787
18423,101788
18424,101789
18425,101790
18426,101791
18427,101792
18428,101793
18429,101794
18430,101795
18431,101796
18434,101797
18435,101798
18436,101799
18437,101800
18456,101801
18457,101802
18458,101803
18459,101804
18476,101805
18477,101806
18478,101807
18479,101808
18480,101809
18481,101810
18482,101811
18483,101812
18484,101813
18485,101814
18564,101815
18565,101816
18566,101817
18567,101818
18568,101819
18569,101820
18570,101821
18571,101822
18578,101823
18579,101824
18580,101825
18581,101826
18582,101827
18583,101828
18584,101829
18585,101830
18586,101831
18587,101832
18588,101833
18589,101834
18590,101835
18593,101836
18594,101837
18595,101838
18596,101839
18601,101840
18602,101841
18603,101842
18604,101843
18623,101844
18624,101845
18625,101846
18626,101847
18629,101848
18630,101849
18701,101850
18702,101851
18815,101852
18816,101853
18817,101854
18818,101855
18819,101856
18820,101857
18821,101858
18822,101859
18823,101860
18824,101861
18825,101862
18826,101863
18827,101864
18828,101865
18829,101866
18830,101867
18831,101868
18836,101869
18837,101870
18838,101871
18839,101872
189,101873
18988,101874
18989,101875
18990,101876
18991,101877
18992,101878
18997,101879
18998,101880
19,101881
19003,101882
19004,101883
19005,101884
19006,101885
19007,101886
19008,101887
19009,101888
19010,101889
19011,101890
19012,101891
19013,101892
19014,101893
19015,101894
19016,101895
19017,101896
19018,101897
19019,101898
19020,101899
19021,101900
19022,101901
19025,101902
19026,101903
19028,101904
19029,101905
19034,101906
19035,101907
19036,101908
19037,101909
19038,101910
19039,101911
19040,101912
19041,101913
19042,101914
19043,101915
19044,101916
19045,101917
19046,101918
19047,101919
19048,101920
19049,101921
19050,101922
19051,101923
19052,101924
19053,101925
19054,101926
19055,101927
19056,101928
19057,101929
19064,101930
19065,101931
19066,101932
19067,101933
19068,101934
19069,101935
19072,101936
19073,101937
19074,101938
19075,101939
19076,101940
19077,101941
19078,101942
19079,101943
19080,101944
19081,101945
19158,101946
19159,101947
19160,101948
19161,101949
19162,101950
19163,101951
19164,101952
19165,101953
19240,101954
19241,101955
19256,101956
19257,101957
19258,101958
19259,101959
19296,101960
19297,101961
19311,101962
19336,101963
19337,101964
19338,101965
19339,101966
19340,101967
19341,101968
19344,101969
19345,101970
19346,101971
19347,101972
19348,101973
19349,101974
19350,101975
19351,101976
19352,101977
19353,101978
19354,101979
19355,101980
19356,101981
19357,101982
19360,101983
19361,101984
19362,101985
19363,101986
19364,101987
19365,101988
19368,101989
19369,101990
19370,101991
19371,101992
19372,101993
19373,101994
19374,101995
19375,101996
19376,101997
19377,101998
19378,101999
19379,102000
19384,102001
19385,102002
19390,102003
19391,102004
19414,102005
19415,102006
19416,102007
19417,102008
19418,102009
19419,102010
19420,102011
19421,102012
19422,102013
19423,102014
19424,102015
19425,102016
19426,102017
19427,102018
19432,102019
19433,102020
19434,102021
19435,102022
19436,102023
19437,102024
19454,102025
19455,102026
19486,102027
19487,102028
19504,102029
19533,102030
19534,102031
19536,102032
19537,102033
19540,102034
196,102035
19607,102036
19608,102037
19609,102038
19610,102039
19611,102040
19612,102041
19613,102042
19614,102043
19653,102044
19654,102045
19657,102046
19658,102047
19661,102048
19662,102049
19689,102050
19690,102051
19691,102052
19692,102053
19693,102054
197,102055
19751,102056
19752,102057
19793,102058
19794,102059
19795,102060
19796,102061
19797,102062
19798,102063
19799,102064
198,102065
19800,102066
19802,102067
19803,102068
19804,102069
19805,102070
19806,102071
19807,102072
19808,102073
19809,102074
19810,102075
19811,102076
19812,102077
19813,102078
19814,102079
19815,102080
19816,102081
19817,102082
19864,102083
19865,102084
19866,102085
19867,102086
19868,102087
19869,102088
19870,102089
19871,102090
19872,102091
19873,102092
19874,102093
19875,102094
19876,102095
19877,102096
19878,102097
19879,102098
19880,102099
19881,102100
19882,102101
19883,102102
19884,102103
19885,102104
19889,102105
19890,102106
19891,102107
19892,102108
19893,102109
19894,102110
19895,102111
19896,102112
19897,102113
19898,102114
19899,102115
199,102116
19900,102117
19902,102118
19903,102119
19904,102120
19905,102121
19906,102122
19907,102123
19908,102124
19909,102125
19910,102126
19911,102127
19914,102128
19916,102129
19917,102130
19918,102131
19919,102132
19920,102133
19921,102134
19922,102135
19923,102136
19924,102137
19925,102138
19926,102139
19927,102140
19928,102141
19929,102142
19930,102143
19931,102144
19932,102145
19933,102146
19958,102147
19959,102148
19960,102149
19961,102150
19962,102151
19963,102152
19964,102153
19965,102154
19976,102155
19977,102156
19978,102157
19979,102158
19980,102159
19981,102160
19982,102161
19983,102162
19984,102163
19985,102164
19986,102165
19987,102166
19988,102167
19989,102168
19990,102169
19991,102170
2,102171
20060,102172
20061,102173
20062,102174
20063,102175
20064,102176
20065,102177
20066,102178
20067,102179
20068,102180
20141,102181
20142,102182
20143,102183
20144,102184
20145,102185
20146,102186
20164,102187
20165,102188
20166,102189
20167,102190
20168,102191
20169,102192
20184,102193
20185,102194
20186,102195
20187,102196
20188,102197
20189,102198
20190,102199
20191,102200
20192,102201
20193,102202
20194,102203
20195,102204
20196,102205
20197,102206
20202,102207
20203,102208
20204,102209
20205,102210
20206,102211
20207,102212
20208,102213
20209,102214
20210,102215
20211,102216
20214,102217
20215,102218
20252,102219
20253,102220
20254,102221
20255,102222
20256,102223
20257,102224
20258,102225
20259,102226
20260,102227
20261,102228
20262,102229
20263,102230
20264,102231
20265,102232
20266,102233
20267,102234
20268,102235
20269,102236
20283,102237
20284,102238
20299,102239
203,102240
20300,102241
20301,102242
20302,102243
20303,102244
20304,102245
20305,102246
20306,102247
20307,102248
20308,102249
20309,102250
20310,102251
20311,102252
20312,102253
20313,102254
20314,102255
20315,102256
20316,102257
20317,102258
20318,102259
20337,102260
20338,102261
20339,102262
20340,102263
20341,102264
20342,102265
20343,102266
20344,102267
20345,102268
20346,102269
20347,102270
20348,102271
20349,102272
20350,102273
20351,102274
20352,102275
20353,102276
20354,102277
20355,102278
20356,102279
20357,102280
20358,102281
20359,102282
20360,102283
20361,102284
20362,102285
20363,102286
20364,102287
20365,102288
20366,102289
20371,102290
20372,102291
20373,102292
20374,102293
20375,102294
20376,102295
20377,102296
20378,102297
20379,102298
20380,102299
20383,102300
20384,102301
20385,102302
20386,102303
20387,102304
20388,102305
20389,102306
20390,102307
20391,102308
20392,102309
20393,102310
20394,102311
20395,102312
20396,102313
204,102314
205,102315
206,102316
20613,102317
20614,102318
20624,102319
20625,102320
20626,102321
20627,102322
20628,102323
20629,102324
20630,102325
20631,102326
20632,102327
20633,102328
20634,102329
20635,102330
20636,102331
20637,102332
20638,102333
20639,102334
20640,102335
20641,102336
20642,102337
20644,102338
20646,102339
20647,102340
20648,102341
20649,102342
20651,102343
20652,102344
20653,102345
20654,102346
20655,102347
20656,102348
20657,102349
20658,102350
20660,102351
20661,102352
20662,102353
20730,102354
20731,102355
20734,102356
20735,102357
20736,102358
20737,102359
20738,102360
20739,102361
20898,102362
20899,102363
209,102364
20900,102365
20902,102366
20903,102367
20904,102368
20905,102369
210,102370
21026,102371
21027,102372
21028,102373
21029,102374
21030,102375
21031,102376
21032,102377
21033,102378
21034,102379
21035,102380
21038,102381
21039,102382
21066,102383
21067,102384
21068,102385
21069,102386
21070,102387
21071,102388
21072,102389
21073,102390
21074,102391
21075,102392
21076,102393
21077,102394
21078,102395
21079,102396
21094,102397
21095,102398
21120,102399
21121,102400
21122,102401
21123,102402
21124,102403
21125,102404
21126,102405
21127,102406
21128,102407
21132,102408
21133,102409
21134,102410
21136,102411
21137,102412
21138,102413
21139,102414
21140,102415
21141,102416
21142,102417
21143,102418
21144,102419
21145,102420
21146,102421
21147,102422
21148,102423
21151,102424
21152,102425
21153,102426
21154,102427
21157,102428
21158,102429
21159,102430
21160,102431
21161,102432
21162,102433
21163,102434
21164,102435
21171,102436
21172,102437
21173,102438
21174,102439
21175,102440
21176,102441
21177,102442
21180,102443
21181,102444
21182,102445
21183,102446
21184,102447
21185,102448
21186,102449
21187,102450
21188,102451
21189,102452
21190,102453
21191,102454
21192,102455
21193,102456
21194,102457
21195,102458
21196,102459
21197,102460
21198,102461
21199,102462
21200,102463
21201,102464
21202,102465
21203,102466
21204,102467
21205,102468
21206,102469
21207,102470
21224,102471
21225,102472
21226,102473
21227,102474
21228,102475
21229,102476
21232,102477
21233,102478
21236,102479
21237,102480
21238,102481
21239,102482
21240,102483
21241,102484
21242,102485
21243,102486
21244,102487
21245,102488
21246,102489
21247,102490
21250,102491
21251,102492
21252,102493
21266,102494
21267,102495
21268,102496
21271,102497
21272,102498
21273,102499
21274,102500
21275,102501
21276,102502
21277,102503
21278,102504
21279,102505
21280,102506
21281,102507
21282,102508
21283,102509
21284,102510
21287,102511
21288,102512
21293,102513
21294,102514
21295,102515
21298,102516
21299,102517
213,102518
21300,102519
21301,102520
21302,102521
21303,102522
21304,102523
21305,102524
21306,102525
21307,102526
21308,102527
21309,102528
21310,102529
21311,102530
21312,102531
21313,102532
21314,102533
21315,102534
21316,102535
21317,102536
21318,102537
21319,102538
21320,102539
21321,102540
21322,102541
21323,102542
21324,102543
21325,102544
21326,102545
21327,102546
21328,102547
21329,102548
21330,102549
21331,102550
21332,102551
21333,102552
21334,102553
21335,102554
21338,102555
21339,102556
21340,102557
21341,102558
21342,102559
21343,102560
21344,102561
21345,102562
21346,102563
21347,102564
21348,102565
21349,102566
21350,102567
21351,102568
21352,102569
21353,102570
21354,102571
21355,102572
21356,102573
21357,102574
21358,102575
21359,102576
21360,102577
21361,102578
21362,102579
21363,102580
21364,102581
21365,102582
21366,102583
21367,102584
21368,102585
21369,102586
21370,102587
21371,102588
21376,102589
21377,102590
21378,102591
21379,102592
21382,102593
21383,102594
21384,102595
21385,102596
21386,102597
21387,102598
21388,102599
21407,102600
21408,102601
21409,102602
21410,102603
21415,102604
21416,102605
21417,102606
21418,102607
21419,102608
21424,102609
21425,102610
21426,102611
21427,102612
21428,102613
21429,102614
21430,102615
21431,102616
21432,102617
21433,102618
21434,102619
21435,102620
21436,102621
21437,102622
21438,102623
21441,102624
21442,102625
21443,102626
21444,102627
21445,102628
21446,102629
21447,102630
21448,102631
21449,102632
21450,102633
21451,102634
21452,102635
21453,102636
21454,102637
21455,102638
21456,102639
21457,102640
21458,102641
21459,102642
21460,102643
21461,102644
21462,102645
21463,102646
21464,102647
21465,102648
21466,102649
21467,102650
21468,102651
21471,102652
21472,102653
21473,102654
21474,102655
215,102656
21592,102657
21593,102658
21594,102659
21595,102660
21596,102661
21597,102662
216,102663
21668,102664
21669,102665
21672,102666
21673,102667
21674,102668
21675,102669
21678,102670
21679,102671
21680,102672
21681,102673
21682,102674
21683,102675
21684,102676
21685,102677
21686,102678
21687,102679
21688,102680
21689,102681
21690,102682
21691,102683
21692,102684
21693,102685
21694,102686
21695,102687
21698,102688
21699,102689
217,102690
21700,102691
21701,102692
21702,102693
21703,102694
21704,102695
21705,102696
21706,102697
21707,102698
21710,102699
21711,102700
21712,102701
21713,102702
21714,102703
21715,102704
21716,102705
21717,102706
21718,102707
21719,102708
21720,102709
21721,102710
21722,102711
21723,102712
21786,102713
21787,102714
21794,102715
21795,102716
21796,102717
21797,102718
21798,102719
21799,102720
21800,102721
21801,102722
21802,102723
21803,102724
21804,102725
21805,102726
21806,102727
21807,102728
21808,102729
21809,102730
21810,102731
21811,102732
21813,102733
21814,102734
21815,102735
21816,102736
21817,102737
21818,102738
21819,102739
21820,102740
21821,102741
21822,102742
21823,102743
21824,102744
21825,102745
21826,102746
21827,102747
21828,102748
21829,102749
21830,102750
21839,102751
21840,102752
21841,102753
21842,102754
21843,102755
21885,102756
21886,102757
21887,102758
21888,102759
21889,102760
21890,102761
219,102762
21917,102763
21918,102764
21923,102765
21924,102766
21925,102767
21926,102768
21927,102769
21928,102770
21931,102771
21932,102772
21933,102773
21934,102774
21937,102775
21938,102776
21955,102777
21956,102778
21979,102779
21980,102780
21981,102781
21983,102782
21984,102783
21985,102784
21986,102785
21987,102786
21990,102787
21991,102788
21992,102789
21993,102790
21994,102791
21995,102792
21996,102793
21997,102794
21998,102795
21999,102796
22,102797
220,102798
22000,102799
22001,102800
22002,102801
22003,102802
22004,102803
22005,102804
22006,102805
22007,102806
22008,102807
22009,102808
22010,102809
22011,102810
22012,102811
22013,102812
22014,102813
22015,102814
22016,102815
22017,102816
22018,102817
22049,102818
22050,102819
22051,102820
22052,102821
22053,102822
22054,102823
22060,102824
22061,102825
22062,102826
22063,102827
22064,102828
22065,102829
22066,102830
22067,102831
22068,102832
22070,102833
22075,102834
22076,102835
22077,102836
22078,102837
22079,102838
22080,102839
22081,102840
22082,102841
22083,102842
22084,102843
22085,102844
22086,102845
22087,102846
22088,102847
22089,102848
22090,102849
22091,102850
22092,102851
221,102852
22165,102853
22166,102854
22167,102855
22169,102856
22170,102857
22171,102858
22172,102859
22173,102860
22174,102861
22175,102862
22178,102863
22179,102864
22180,102865
22181,102866
22182,102867
22183,102868
22184,102869
22185,102870
22189,102871
22190,102872
22191,102873
22192,102874
22193,102875
22194,102876
22195,102877
22196,102878
22197,102879
22198,102880
222,102881
22200,102882
22201,102883
22204,102884
22205,102885
22206,102886
22207,102887
22208,102888
22209,102889
22212,102890
22213,102891
22214,102892
22215,102893
22216,102894
22217,102895
22218,102896
22219,102897
22220,102898
22221,102899
22228,102900
22229,102901
22230,102902
22231,102903
22232,102904
22233,102905
22234,102906
22235,102907
22236,102908
22237,102909
22238,102910
22239,102911
22240,102912
22247,102913
22248,102914
22249,102915
22250,102916
22251,102917
22252,102918
22253,102919
22254,102920
22255,102921
22256,102922
22257,102923
22258,102924
22259,102925
22260,102926
22261,102927
22262,102928
22263,102929
22264,102930
22265,102931
22266,102932
22267,102933
22268,102934
22269,102935
22271,102936
22272,102937
22273,102938
22274,102939
22275,102940
22276,102941
22277,102942
22278,102943
22279,102944
22280,102945
22283,102946
22284,102947
22285,102948
22286,102949
22287,102950
22288,102951
22289,102952
22290,102953
22291,102954
22292,102955
22293,102956
22294,102957
22295,102958
22296,102959
22297,102960
22298,102961
22299,102962
223,102963
22300,102964
22301,102965
22302,102966
22303,102967
22304,102968
22305,102969
22306,102970
22307,102971
22308,102972
22309,102973
22310,102974
22311,102975
22312,102976
22313,102977
22314,102978
22315,102979
22316,102980
22317,102981
22318,102982
22319,102983
22320,102984
22321,102985
22322,102986
22323,102987
22324,102988
22325,102989
22326,102990
22327,102991
22328,102992
22329,102993
22330,102994
22331,102995
22332,102996
22333,102997
22334,102998
22335,102999
22336,103000
22337,103001
22344,103002
22345,103003
22346,103004
22347,103005
22350,103006
22351,103007
22366,103008
22367,103009
224,103010
22460,103011
22461,103012
22462,103013
22463,103014
22464,103015
22465,103016
22466,103017
22467,103018
22468,103019
22469,103020
22470,103021
22471,103022
22472,103023
22473,103024
22474,103025
22475,103026
22476,103027
22477,103028
22478,103029
22479,103030
22480,103031
22481,103032
