POI_id,KG
1175171,91819
1175172,91820
1175173,91821
1175174,91822
1175175,91823
1175176,91824
1175177,91825
1175178,91826
1175179,91827
1175180,91828
1175181,91829
1175182,91830
1175183,91831
1175184,91832
1175185,91833
1175186,91834
1175187,91835
1175188,91836
1175189,91837
1175190,91838
1175191,91839
1175192,91840
1175193,91841
1175194,91842
1175195,91843
1175196,91844
1175197,91845
1175198,91846
1175199,91847
1175200,91848
1175201,91849
1175202,91850
1175203,91851
1175204,91852
1175205,91853
1175206,91854
1175207,91855
1175208,91856
1175209,91857
1175210,91858
1175211,91859
1175212,91860
1175213,91861
1175214,91862
1175215,91863
1175216,91864
1175217,91865
1175218,91866
1175219,91867
1175220,91868
1175221,91869
1175222,91870
1175223,91871
1175224,91872
1175226,91873
1175231,91874
1175232,91875
1175233,91876
1175234,91877
1175235,91878
1175236,91879
1175237,91880
1175238,91881
1175239,91882
1175240,91883
1175241,91884
1175242,91885
1175243,91886
1175244,91887
1175245,91888
1175246,91889
1175247,91890
1175248,91891
1175249,91892
1175250,91893
1175251,91894
1175252,91895
1175253,91896
1175254,91897
1175255,91898
1175256,91899
1175257,91900
1175258,91901
1175259,91902
1175260,91903
1175261,91904
1175262,91905
1175263,91906
1175264,91907
1175265,91908
1175266,91909
1175267,91910
1175268,91911
1175269,91912
1175270,91913
1175271,91914
1175272,91915
1175273,91916
1175274,91917
1175275,91918
1175276,91919
1175277,91920
1175278,91921
1175279,91922
1175280,91923
1175281,91924
1175282,91925
1175283,91926
1175284,91927
1175285,91928
1175286,91929
1175287,91930
1175288,91931
1175289,91932
1175290,91933
1175291,91934
1175292,91935
1175293,91936
1175294,91937
1175295,91938
1175296,91939
1175297,91940
1175298,91941
1175299,91942
1175300,91943
1175301,91944
1175302,91945
1175303,91946
1175304,91947
1175305,91948
1175306,91949
1175307,91950
1175308,91951
1175309,91952
1175310,91953
1175311,91954
1175312,91955
1175313,91956
1175314,91957
1175315,91958
1175316,91959
1175317,91960
1175318,91961
1175319,91962
1175320,91963
1175321,91964
1175322,91965
1175323,91966
1175324,91967
1175325,91968
1175326,91969
1175327,91970
1175328,91971
1175329,91972
1175330,91973
1175331,91974
1175332,91975
1175333,91976
1175334,91977
1175335,91978
1175336,91979
1175337,91980
1175338,91981
1175339,91982
1175340,91983
1175341,91984
1175342,91985
1175343,91986
1175344,91987
1175345,91988
1175346,91989
1175347,91990
1175348,91991
1175349,91992
1175350,91993
1175351,91994
1175352,91995
1175353,91996
1175354,91997
1175355,91998
1175356,91999
1175357,92000
1175358,92001
1175359,92002
1175360,92003
1175361,92004
1175362,92005
1175363,92006
1175364,92007
1175365,92008
1175366,92009
1175367,92010
1175368,92011
1175369,92012
1175370,92013
1175371,92014
1175372,92015
1175373,92016
1175374,92017
1175375,92018
1175376,92019
1175377,92020
1175378,92021
1175379,92022
1175380,92023
1175381,92024
1175382,92025
1175383,92026
1175384,92027
1175385,92028
1175386,92029
1175387,92030
1175388,92031
1175389,92032
1175390,92033
1175391,92034
1175392,92035
1175393,92036
1175394,92037
1175395,92038
1175396,92039
1175397,92040
1175398,92041
1175399,92042
1175400,92043
1175401,92044
1175402,92045
1175403,92046
1175404,92047
1175405,92048
1175406,92049
1175407,92050
1175408,92051
1175409,92052
1175410,92053
1175411,92054
1175412,92055
1175413,92056
1175414,92057
1175415,92058
1175416,92059
1175417,92060
1175418,92061
1175419,92062
1175420,92063
1175421,92064
1175422,92065
1175423,92066
1175424,92067
1175425,92068
1175426,92069
1175427,92070
1175428,92071
1175429,92072
1175430,92073
1175431,92074
1175432,92075
1175433,92076
1175434,92077
1175435,92078
1175436,92079
1175437,92080
1175438,92081
1175439,92082
1175440,92083
1175441,92084
1175442,92085
1175443,92086
1175444,92087
1175445,92088
1175446,92089
1175447,92090
1175448,92091
1175449,92092
1175450,92093
1175451,92094
1175452,92095
1175453,92096
1175454,92097
1175455,92098
1175456,92099
1175457,92100
1175458,92101
1175459,92102
1175460,92103
1175461,92104
1175462,92105
1175463,92106
1175464,92107
1175465,92108
1175466,92109
1175467,92110
1175468,92111
1175469,92112
1175470,92113
1175471,92114
1175472,92115
1175473,92116
1175474,92117
1175475,92118
1175476,92119
1175477,92120
1175478,92121
1175479,92122
1175480,92123
1175481,92124
1175482,92125
1175483,92126
1175484,92127
1175485,92128
1175486,92129
1175487,92130
1175488,92131
1175489,92132
1175490,92133
1175491,92134
1175492,92135
1175493,92136
1175494,92137
1175495,92138
1175496,92139
1175497,92140
1175498,92141
1175499,92142
1175500,92143
1175501,92144
1175502,92145
1175503,92146
1175504,92147
1175505,92148
1175506,92149
1175507,92150
1175508,92151
1175509,92152
1175510,92153
1175511,92154
1175512,92155
1175513,92156
1175514,92157
1175515,92158
1175516,92159
1175517,92160
1175518,92161
1175519,92162
1175520,92163
1175521,92164
1175522,92165
1175523,92166
1175524,92167
1175525,92168
1175526,92169
1175527,92170
1175528,92171
1175529,92172
1175530,92173
1175531,92174
1175532,92175
1175533,92176
1175534,92177
1175535,92178
1175536,92179
1175537,92180
1175538,92181
1175539,92182
1175540,92183
1175541,92184
1175542,92185
1175543,92186
1175544,92187
1175545,92188
1175546,92189
1175547,92190
1175548,92191
1175549,92192
1175550,92193
1175551,92194
1175552,92195
1175553,92196
1175554,92197
1175555,92198
1175556,92199
1175557,92200
1175558,92201
1175559,92202
1175560,92203
1175561,92204
1175562,92205
1175563,92206
1175564,92207
1175565,92208
1175566,92209
1175567,92210
1175568,92211
1175569,92212
1175570,92213
1175571,92214
1175572,92215
1175573,92216
1175574,92217
1175575,92218
1175576,92219
1175577,92220
1175578,92221
1175579,92222
1175580,92223
1175581,92224
1175582,92225
1175583,92226
1175584,92227
1175585,92228
1175586,92229
1175587,92230
1175588,92231
1175589,92232
1175590,92233
1175591,92234
1175592,92235
1175593,92236
1175594,92237
1175595,92238
1175596,92239
1175597,92240
1175598,92241
1175599,92242
1175600,92243
1175601,92244
1175602,92245
1175603,92246
1175604,92247
1175605,92248
1175606,92249
1175607,92250
1175608,92251
1175609,92252
1175610,92253
1175611,92254
1175612,92255
1175613,92256
1175614,92257
1175615,92258
1175616,92259
1175617,92260
1175618,92261
1175619,92262
1175620,92263
1175621,92264
1175622,92265
1175623,92266
1175624,92267
1175625,92268
1175626,92269
1175627,92270
1175628,92271
1175629,92272
1175630,92273
1175631,92274
1175632,92275
1175633,92276
1175634,92277
1175635,92278
1175636,92279
1175637,92280
1175638,92281
1175639,92282
1175640,92283
1175641,92284
1175642,92285
1175643,92286
1175644,92287
1175645,92288
1175646,92289
1175647,92290
1175648,92291
1175649,92292
1175650,92293
1175651,92294
1175652,92295
1175653,92296
1175654,92297
1175655,92298
1175656,92299
1175657,92300
1175658,92301
1175659,92302
1175660,92303
1175661,92304
1175662,92305
1175663,92306
1175664,92307
1175665,92308
1175666,92309
1175667,92310
1175668,92311
1175669,92312
1175670,92313
1175671,92314
1175672,92315
1175673,92316
1175674,92317
1175675,92318
1175676,92319
1175677,92320
1175678,92321
1175679,92322
1175680,92323
1175681,92324
1175682,92325
1175683,92326
1175684,92327
1175685,92328
1175686,92329
1175687,92330
1175688,92331
1175689,92332
1175690,92333
1175691,92334
1175692,92335
1175693,92336
1175694,92337
1175695,92338
1175696,92339
1175697,92340
1175698,92341
1175699,92342
1175700,92343
1175701,92344
1175702,92345
1175703,92346
1175704,92347
1175705,92348
1175706,92349
1175707,92350
1175708,92351
1175709,92352
1175710,92353
1175711,92354
1175712,92355
1175713,92356
1175714,92357
1175715,92358
1175716,92359
1175717,92360
1175718,92361
1175719,92362
1175720,92363
1175721,92364
1175722,92365
1175723,92366
1175724,92367
1175725,92368
1175726,92369
1175727,92370
1175728,92371
1175729,92372
1175730,92373
1175731,92374
1175732,92375
1175733,92376
1175734,92377
1175735,92378
1175736,92379
1175737,92380
1175738,92381
1175739,92382
1175740,92383
1175741,92384
1175742,92385
1175743,92386
1175744,92387
1175745,92388
1175746,92389
1175747,92390
1175748,92391
1175749,92392
1175750,92393
1175751,92394
1175752,92395
1175753,92396
1175754,92397
1175755,92398
1175756,92399
1175757,92400
1175758,92401
1175759,92402
1175760,92403
1175761,92404
1175762,92405
1175763,92406
1175764,92407
1175765,92408
1175766,92409
1175767,92410
1175768,92411
1175769,92412
1175770,92413
1175771,92414
1175772,92415
1175773,92416
1175774,92417
1175775,92418
1175776,92419
1175777,92420
1175778,92421
1175779,92422
1175780,92423
1175781,92424
1175782,92425
1175783,92426
1175784,92427
1175785,92428
1175786,92429
1175787,92430
1175788,92431
1175789,92432
1175790,92433
1175791,92434
1175792,92435
1175793,92436
1175794,92437
1175795,92438
1175796,92439
1175797,92440
1175798,92441
1175799,92442
1175800,92443
1175801,92444
1175802,92445
1175803,92446
1175804,92447
1175805,92448
1175806,92449
1175807,92450
1175808,92451
1175809,92452
1175810,92453
1175811,92454
1175812,92455
1175813,92456
1175814,92457
1175815,92458
1175816,92459
1175817,92460
1175819,92461
1175820,92462
1175821,92463
1175822,92464
1175823,92465
1175824,92466
1175825,92467
1175826,92468
1175827,92469
1175828,92470
1175829,92471
1175830,92472
1175831,92473
1175832,92474
1175833,92475
1175834,92476
1175835,92477
1175836,92478
1175837,92479
1175838,92480
1175839,92481
1175840,92482
1175841,92483
1175842,92484
1175843,92485
1175844,92486
1175845,92487
1175846,92488
1175847,92489
1175848,92490
1175849,92491
1175850,92492
1175851,92493
1175852,92494
1175853,92495
1175854,92496
1175855,92497
1175856,92498
1175857,92499
1175858,92500
1175859,92501
1175860,92502
1175861,92503
1175862,92504
1175863,92505
1175864,92506
1175865,92507
1175866,92508
1175867,92509
1175868,92510
1175869,92511
1175870,92512
1175871,92513
1175872,92514
1175873,92515
1175874,92516
1175875,92517
1175876,92518
1175877,92519
1175878,92520
1175879,92521
1175880,92522
1175881,92523
1175882,92524
1175883,92525
1175884,92526
1175885,92527
1175886,92528
1175887,92529
1175888,92530
1175889,92531
1175890,92532
1175891,92533
1175892,92534
1175893,92535
1175894,92536
1175895,92537
1175896,92538
1175897,92539
1175898,92540
1175899,92541
1175900,92542
1175901,92543
1175902,92544
1175903,92545
1175904,92546
1175905,92547
1175906,92548
1175907,92549
1175908,92550
1175909,92551
1175910,92552
1175911,92553
1175912,92554
1175913,92555
1175914,92556
1175915,92557
1175916,92558
1175917,92559
1175918,92560
1175919,92561
1175920,92562
1175921,92563
1175922,92564
1175923,92565
1175924,92566
1175925,92567
1175926,92568
1175927,92569
1175928,92570
1175929,92571
1175930,92572
1175931,92573
1175932,92574
1175933,92575
1175934,92576
1175935,92577
1175936,92578
1175937,92579
1175938,92580
1175939,92581
1175940,92582
1175941,92583
1175942,92584
1175943,92585
1175944,92586
1175945,92587
1175946,92588
1175947,92589
1175948,92590
1175949,92591
1175950,92592
1175953,92593
1175954,92594
1175955,92595
1175956,92596
1175957,92597
1175958,92598
1175959,92599
1175960,92600
1175961,92601
1175962,92602
1175963,92603
1175964,92604
1175965,92605
1175966,92606
1175967,92607
1175968,92608
1175969,92609
1175970,92610
1175971,92611
1175972,92612
1175973,92613
1175974,92614
1175975,92615
1175976,92616
1175977,92617
1175978,92618
1175979,92619
1175980,92620
1175981,92621
1175982,92622
1175983,92623
1175984,92624
1175985,92625
1175986,92626
1175987,92627
1175988,92628
1175989,92629
1175990,92630
1175991,92631
1175992,92632
1175993,92633
1175994,92634
1175995,92635
1175996,92636
1175997,92637
1175998,92638
1175999,92639
1176,92640
1176000,92641
1176001,92642
1176002,92643
1176003,92644
1176004,92645
1176005,92646
1176006,92647
1176007,92648
1176008,92649
1176009,92650
1176010,92651
1176011,92652
1176012,92653
1176013,92654
1176014,92655
1176015,92656
1176016,92657
1176017,92658
1176018,92659
1176019,92660
1176020,92661
1176021,92662
1176022,92663
1176023,92664
1176024,92665
1176025,92666
1176026,92667
1176027,92668
1176028,92669
1176029,92670
1176030,92671
1176031,92672
1176032,92673
1176033,92674
1176034,92675
1176035,92676
1176036,92677
1176037,92678
1176038,92679
1176039,92680
1176040,92681
1176041,92682
1176042,92683
1176043,92684
1176044,92685
1176045,92686
1176046,92687
1176047,92688
1176048,92689
1176049,92690
1176050,92691
1176051,92692
1176052,92693
1176053,92694
1176060,92695
1176061,92696
1176062,92697
1176063,92698
1176064,92699
1176065,92700
1176066,92701
1176067,92702
1176068,92703
1176069,92704
1176070,92705
1176071,92706
1176072,92707
1176073,92708
1176074,92709
1176075,92710
1176076,92711
1176077,92712
1176078,92713
1176079,92714
1176080,92715
1176081,92716
1176082,92717
1176083,92718
1176084,92719
1176085,92720
1176086,92721
1176087,92722
1176088,92723
1176089,92724
1176090,92725
1176091,92726
1176092,92727
1176093,92728
1176094,92729
1176095,92730
1176096,92731
1176097,92732
1176098,92733
1176099,92734
1176100,92735
1176101,92736
1176102,92737
1176103,92738
1176104,92739
1176105,92740
1176106,92741
1176107,92742
1176108,92743
1176109,92744
1176110,92745
1176111,92746
1176112,92747
1176113,92748
1176114,92749
1176115,92750
1176116,92751
1176117,92752
1176118,92753
1176119,92754
1176120,92755
1176121,92756
1176122,92757
1176123,92758
1176124,92759
1176125,92760
1176126,92761
1176127,92762
1176128,92763
1176129,92764
1176130,92765
1176131,92766
1176132,92767
1176133,92768
1176134,92769
1176135,92770
1176136,92771
1176137,92772
1176139,92773
1176140,92774
1176141,92775
1176142,92776
1176143,92777
1176144,92778
1176145,92779
1176146,92780
1176147,92781
1176148,92782
1176149,92783
1176150,92784
1176151,92785
1176152,92786
1176153,92787
1176154,92788
1176155,92789
1176156,92790
1176157,92791
1176158,92792
1176159,92793
1176160,92794
1176161,92795
1176162,92796
1176163,92797
1176164,92798
1176165,92799
1176166,92800
1176167,92801
1176168,92802
1176169,92803
1176170,92804
1176171,92805
1176172,92806
1176173,92807
1176174,92808
1176175,92809
1176176,92810
1176177,92811
1176178,92812
1176179,92813
1176180,92814
1176181,92815
1176182,92816
1176183,92817
1176184,92818
1176185,92819
1176186,92820
1176187,92821
1176188,92822
1176189,92823
1176190,92824
1176191,92825
1176192,92826
1176193,92827
1176194,92828
1176195,92829
1176196,92830
1176197,92831
1176198,92832
1176199,92833
1176200,92834
1176201,92835
1176202,92836
1176203,92837
1176204,92838
1176205,92839
1176206,92840
1176207,92841
1176208,92842
1176209,92843
1176210,92844
1176211,92845
1176212,92846
1176213,92847
1176214,92848
1176215,92849
1176216,92850
1176217,92851
1176218,92852
1176219,92853
1176220,92854
1176221,92855
1176222,92856
1176223,92857
1176224,92858
1176225,92859
1176226,92860
1176227,92861
1176228,92862
1176229,92863
1176230,92864
1176231,92865
1176232,92866
1176233,92867
1176234,92868
1176235,92869
1176236,92870
1176237,92871
1176238,92872
1176239,92873
1176240,92874
1176241,92875
1176242,92876
1176243,92877
1176244,92878
1176245,92879
1176246,92880
1176247,92881
1176248,92882
1176249,92883
1176250,92884
1176251,92885
1176252,92886
1176253,92887
1176254,92888
1176255,92889
1176256,92890
1176257,92891
1176258,92892
1176259,92893
1176260,92894
1176261,92895
1176262,92896
1176263,92897
1176264,92898
1176265,92899
1176266,92900
1176267,92901
1176268,92902
1176269,92903
1176270,92904
1176271,92905
1176272,92906
1176273,92907
1176274,92908
1176275,92909
1176276,92910
1176277,92911
1176278,92912
1176279,92913
1176280,92914
1176281,92915
1176282,92916
1176283,92917
1176284,92918
1176285,92919
1176286,92920
1176287,92921
1176288,92922
1176289,92923
1176290,92924
1176291,92925
1176292,92926
1176293,92927
1176294,92928
1176295,92929
1176296,92930
1176297,92931
1176298,92932
1176299,92933
1176300,92934
1176301,92935
1176302,92936
1176303,92937
1176304,92938
1176305,92939
1176306,92940
1176307,92941
1176308,92942
1176309,92943
1176310,92944
1176311,92945
1176312,92946
1176313,92947
1176314,92948
1176315,92949
1176316,92950
1176317,92951
1176318,92952
1176319,92953
1176320,92954
1176321,92955
1176322,92956
1176323,92957
1176324,92958
1176325,92959
1176326,92960
1176327,92961
1176328,92962
1176329,92963
1176330,92964
1176331,92965
1176332,92966
1176333,92967
1176334,92968
1176335,92969
1176336,92970
1176337,92971
1176338,92972
1176339,92973
1176340,92974
1176341,92975
1176342,92976
1176343,92977
1176344,92978
1176345,92979
1176346,92980
1176347,92981
1176348,92982
1176349,92983
1176350,92984
1176351,92985
1176352,92986
1176353,92987
1176354,92988
1176355,92989
1176356,92990
1176357,92991
1176358,92992
1176359,92993
1176360,92994
1176361,92995
1176362,92996
1176363,92997
1176364,92998
1176365,92999
1176366,93000
1176367,93001
1176368,93002
1176369,93003
1176370,93004
1176371,93005
1176372,93006
1176373,93007
1176374,93008
1176375,93009
1176376,93010
1176377,93011
1176378,93012
1176379,93013
1176380,93014
1176381,93015
1176382,93016
1176383,93017
1176384,93018
1176385,93019
1176386,93020
1176387,93021
1176388,93022
1176389,93023
1176390,93024
1176391,93025
1176392,93026
1176393,93027
1176394,93028
1176395,93029
1176396,93030
1176397,93031
1176398,93032
1176399,93033
1176400,93034
1176401,93035
1176402,93036
1176403,93037
1176404,93038
1176405,93039
1176406,93040
1176407,93041
1176408,93042
1176409,93043
1176410,93044
1176411,93045
1176412,93046
1176413,93047
1176414,93048
1176415,93049
1176416,93050
1176417,93051
1176418,93052
1176419,93053
1176420,93054
1176421,93055
1176422,93056
1176423,93057
1176424,93058
1176425,93059
1176426,93060
1176427,93061
1176428,93062
1176429,93063
1176430,93064
1176431,93065
1176432,93066
1176433,93067
1176434,93068
1176435,93069
1176436,93070
1176437,93071
1176438,93072
1176439,93073
1176440,93074
1176441,93075
1176442,93076
1176443,93077
1176444,93078
1176445,93079
1176446,93080
1176447,93081
1176448,93082
1176449,93083
1176450,93084
1176451,93085
1176452,93086
1176453,93087
1176454,93088
1176455,93089
1176456,93090
1176457,93091
1176458,93092
1176459,93093
1176460,93094
1176461,93095
1176462,93096
1176463,93097
1176464,93098
1176465,93099
1176466,93100
1176467,93101
1176468,93102
1176469,93103
1176470,93104
1176471,93105
1176472,93106
1176473,93107
1176474,93108
1176475,93109
1176476,93110
1176477,93111
1176478,93112
1176479,93113
1176480,93114
1176481,93115
1176482,93116
1176483,93117
1176484,93118
1176485,93119
1176486,93120
1176487,93121
1176488,93122
1176489,93123
1176490,93124
1176491,93125
1176492,93126
1176493,93127
1176494,93128
1176495,93129
1176496,93130
1176501,93131
1176502,93132
1176503,93133
1176508,93134
1176521,93135
1176529,93136
1176531,93137
1176533,93138
1176534,93139
1176537,93140
1176538,93141
1176539,93142
1176553,93143
1176585,93144
1176587,93145
1176588,93146
1176589,93147
1176590,93148
1176591,93149
1176592,93150
1176593,93151
1176594,93152
1176595,93153
1176596,93154
1176597,93155
1176598,93156
1176599,93157
1176600,93158
1176601,93159
1176604,93160
1176609,93161
1176626,93162
1176681,93163
1176682,93164
1176685,93165
1176686,93166
1176689,93167
1176700,93168
1176701,93169
1176716,93170
1176717,93171
1176798,93172
1176799,93173
1176800,93174
1176801,93175
1176806,93176
1176807,93177
1176808,93178
1176811,93179
1176812,93180
1176813,93181
1176814,93182
1176815,93183
1176818,93184
1176819,93185
1176820,93186
1176822,93187
1176824,93188
1176825,93189
1176826,93190
1176832,93191
1176834,93192
1176841,93193
1176842,93194
1176843,93195
1176846,93196
1176847,93197
1176851,93198
1176852,93199
1176877,93200
1176916,93201
1176918,93202
1176919,93203
1176924,93204
1176929,93205
1176930,93206
1176934,93207
1176935,93208
1176936,93209
1176937,93210
1176939,93211
1176942,93212
1176944,93213
1176948,93214
1176949,93215
1176950,93216
1176952,93217
1176958,93218
1176960,93219
1176962,93220
1176963,93221
1176967,93222
1176980,93223
1177,93224
1177043,93225
1177044,93226
1177045,93227
1177124,93228
1177125,93229
1177161,93230
1177162,93231
1177163,93232
1177193,93233
1177198,93234
1177206,93235
1177218,93236
1177248,93237
1177250,93238
1177255,93239
1177257,93240
1177261,93241
1177265,93242
1177273,93243
1177274,93244
1177275,93245
1177278,93246
1177297,93247
1177305,93248
1177324,93249
1177325,93250
1177326,93251
1177327,93252
1177329,93253
1177338,93254
1177339,93255
1177340,93256
1177341,93257
1177343,93258
1177355,93259
1177357,93260
1177358,93261
1177359,93262
1177372,93263
1177374,93264
1177375,93265
1177376,93266
1177454,93267
1177455,93268
1177459,93269
1177491,93270
1177494,93271
1177496,93272
1177499,93273
11775,93274
1177507,93275
1177508,93276
1177524,93277
1177525,93278
1177537,93279
1177538,93280
1177539,93281
1177540,93282
1177541,93283
1177542,93284
1177543,93285
1177544,93286
1177545,93287
1177546,93288
1177547,93289
1177548,93290
1177549,93291
1177550,93292
1177551,93293
1177552,93294
1177553,93295
1177554,93296
1177556,93297
1177557,93298
1177558,93299
1177559,93300
1177560,93301
1177561,93302
1177562,93303
1177563,93304
1177564,93305
1177565,93306
1177566,93307
1177567,93308
1177568,93309
1177569,93310
1177570,93311
1177571,93312
1177572,93313
1177573,93314
1177574,93315
1177802,93316
1177803,93317
1177805,93318
1177806,93319
1178,93320
1178207,93321
1178633,93322
1179,93323
1179572,93324
1180,93325
1180660,93326
1181,93327
1181831,93328
1181832,93329
1181833,93330
1181836,93331
1182,93332
1182851,93333
1182853,93334
1182854,93335
1182855,93336
1182856,93337
1182857,93338
1182858,93339
1182859,93340
1182862,93341
1182897,93342
1182976,93343
1182981,93344
1182982,93345
1182983,93346
1182984,93347
1182985,93348
1182986,93349
1182987,93350
1182988,93351
1182989,93352
1182990,93353
1182993,93354
1182995,93355
1182996,93356
1182997,93357
1182998,93358
1182999,93359
1183,93360
1183004,93361
1183005,93362
1183006,93363
1183007,93364
1183008,93365
1183009,93366
1183012,93367
1183013,93368
1183014,93369
1183015,93370
1183017,93371
1183020,93372
1183026,93373
1183027,93374
1183028,93375
1183037,93376
1183038,93377
1183039,93378
1183040,93379
1183041,93380
1183042,93381
1183043,93382
1183044,93383
1183045,93384
1183046,93385
1183048,93386
1183052,93387
1183054,93388
1183055,93389
1183056,93390
1183057,93391
1183060,93392
1183061,93393
1183063,93394
1183067,93395
1183069,93396
1183070,93397
1183071,93398
1183072,93399
1183073,93400
1183074,93401
1183075,93402
1183076,93403
1183077,93404
1183081,93405
1183083,93406
1183084,93407
1183085,93408
1183086,93409
1183087,93410
1183089,93411
1183091,93412
1183092,93413
1183093,93414
1183094,93415
1183095,93416
1183096,93417
1183097,93418
1183098,93419
1183099,93420
1183102,93421
1183103,93422
1183105,93423
1183106,93424
1183107,93425
1183108,93426
1183109,93427
1183110,93428
1183111,93429
1183112,93430
1183113,93431
1183116,93432
1183119,93433
1183121,93434
1183122,93435
1183123,93436
1183124,93437
1183129,93438
1183130,93439
1183131,93440
1183132,93441
1183133,93442
1183134,93443
1183137,93444
1183138,93445
1183139,93446
1183140,93447
1183141,93448
1183142,93449
1183143,93450
1183144,93451
1183145,93452
1183146,93453
1183147,93454
1183148,93455
1183149,93456
1183150,93457
1183151,93458
1183152,93459
1183153,93460
1183154,93461
1183155,93462
1183156,93463
1183157,93464
1183158,93465
1183159,93466
1183160,93467
1183161,93468
1183162,93469
1183163,93470
1183164,93471
1183165,93472
1183166,93473
1183167,93474
1183168,93475
1183169,93476
1183170,93477
1183171,93478
1183172,93479
1183173,93480
1183174,93481
1183175,93482
1183176,93483
1183181,93484
1183182,93485
1183183,93486
1183186,93487
1183187,93488
1183188,93489
1183189,93490
1183190,93491
1183191,93492
1183192,93493
1183193,93494
1183194,93495
1183197,93496
1183198,93497
1183200,93498
1183201,93499
1183202,93500
1183211,93501
1183212,93502
1183213,93503
1183216,93504
1183217,93505
1183218,93506
1183219,93507
1183220,93508
1183222,93509
1183224,93510
1183225,93511
1183226,93512
1183227,93513
1183228,93514
1183230,93515
1183231,93516
1183232,93517
1183233,93518
1183234,93519
1183235,93520
1183236,93521
1183237,93522
1183238,93523
1183239,93524
1183249,93525
1183250,93526
1183251,93527
1183252,93528
1183253,93529
1183254,93530
1183255,93531
1183256,93532
1183257,93533
1183258,93534
1183259,93535
1183260,93536
1183264,93537
1183265,93538
1183266,93539
1183267,93540
1183268,93541
1183269,93542
1183270,93543
1183271,93544
1183273,93545
1183274,93546
1183275,93547
1183276,93548
1183277,93549
1183279,93550
1183287,93551
1183288,93552
1183289,93553
1183290,93554
1183291,93555
1183292,93556
1183293,93557
1183295,93558
1183296,93559
1183297,93560
1183300,93561
1183301,93562
1183302,93563
1183303,93564
1183304,93565
1183305,93566
1183307,93567
1183308,93568
1183309,93569
1183310,93570
1183311,93571
1183315,93572
1183316,93573
1183317,93574
1183318,93575
1183319,93576
1183326,93577
1183328,93578
1183330,93579
1183331,93580
1183332,93581
1183333,93582
1183358,93583
1183359,93584
1183360,93585
1183376,93586
1183394,93587
1183399,93588
1183406,93589
1183407,93590
1183408,93591
1183409,93592
1183410,93593
1183411,93594
1183412,93595
1183413,93596
1183414,93597
1183415,93598
1183416,93599
1183417,93600
1183418,93601
1183419,93602
1183420,93603
1183421,93604
1183422,93605
1183423,93606
1183424,93607
1183425,93608
1183426,93609
1183427,93610
1183428,93611
1183429,93612
1183430,93613
1183431,93614
1183432,93615
1183433,93616
1183434,93617
1183435,93618
1183436,93619
1183437,93620
1183438,93621
1183439,93622
1183440,93623
1183441,93624
1183442,93625
1183443,93626
1183444,93627
1183445,93628
1183446,93629
1183447,93630
1183448,93631
1183449,93632
1183450,93633
1183451,93634
1183452,93635
1183453,93636
1183454,93637
1183455,93638
1183456,93639
1183457,93640
1183458,93641
1183459,93642
1183460,93643
1183461,93644
1183462,93645
1183463,93646
1183464,93647
1183465,93648
1183466,93649
1183467,93650
1183468,93651
1183469,93652
1183470,93653
1183471,93654
1183472,93655
1183473,93656
1183474,93657
1183475,93658
1183476,93659
1183477,93660
1183478,93661
1183479,93662
1183480,93663
1183481,93664
1183482,93665
1183483,93666
1183484,93667
1183485,93668
1183486,93669
1183487,93670
1183488,93671
1183489,93672
1183490,93673
1183491,93674
1183492,93675
1183493,93676
1183494,93677
1183495,93678
1183496,93679
1183497,93680
1183498,93681
1183499,93682
1183500,93683
1183501,93684
1183502,93685
1183503,93686
1183504,93687
1183505,93688
1183506,93689
1183507,93690
1183508,93691
1183509,93692
1183510,93693
1183511,93694
1183512,93695
1183513,93696
1183514,93697
1183515,93698
1183516,93699
1183517,93700
1183518,93701
1183519,93702
1183520,93703
1183521,93704
1183522,93705
1183523,93706
1183524,93707
1183525,93708
1183526,93709
1183527,93710
1183528,93711
1183529,93712
1183530,93713
1183531,93714
1183532,93715
1183533,93716
1183534,93717
1183535,93718
1183536,93719
1183537,93720
1183538,93721
1183539,93722
1183540,93723
1183541,93724
1183542,93725
1183543,93726
1183544,93727
1183545,93728
1183546,93729
1183547,93730
1183548,93731
1183549,93732
1183550,93733
1183551,93734
1183552,93735
1183553,93736
1183554,93737
1183555,93738
1183556,93739
1183557,93740
1183558,93741
1183559,93742
1183560,93743
1183561,93744
1183562,93745
1183563,93746
1183564,93747
1183565,93748
1183566,93749
1183567,93750
1183568,93751
1183569,93752
1183570,93753
1183571,93754
1183572,93755
1183573,93756
1183574,93757
1183575,93758
1183576,93759
1183577,93760
1183578,93761
1183579,93762
1183580,93763
1183581,93764
1183582,93765
1183583,93766
1183584,93767
1183585,93768
1183586,93769
1183588,93770
1183589,93771
1183590,93772
1183591,93773
1183592,93774
1183593,93775
1183594,93776
1183599,93777
1183603,93778
1183611,93779
1183616,93780
1183617,93781
1183619,93782
1183626,93783
1183628,93784
1183629,93785
1183631,93786
1183632,93787
1183633,93788
1183634,93789
1183635,93790
1183636,93791
1183638,93792
1183639,93793
1183641,93794
1183642,93795
1183643,93796
1183644,93797
1183646,93798
1183647,93799
1183650,93800
1183653,93801
1183655,93802
1183656,93803
1183670,93804
1183673,93805
1183674,93806
1183680,93807
1183681,93808
1183682,93809
1183683,93810
1183684,93811
1183685,93812
1183692,93813
1183693,93814
1183695,93815
1183696,93816
1183697,93817
1183698,93818
